Source File,Record ID,Indication,Intervention,Comparator,Intervention Type,Outcome Direction,Intervention Cluster,Cluster X,Cluster Y
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1962,treatment-resistant depression,Sham,,Device,Neutral,0,0.0008845038961771501,0.0030615664169361518
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1963,treatment-resistant depression,Ketamine|IR|IV|0.5 mg/kg,Placebo,Drug,Positive,1,0.003387659464349417,0.21263091441814405
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1964,treatment-resistant depression,Ketamine|IR|IV|0.2 mg/kg,Placebo,Drug,Positive,1,0.003387659464349417,0.21263091441814405
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1965,,Vortioxetine|IR|oral|10 mg,Paroxetine|IR|oral|20 mg,Drug,Positive,1,0.0008968234489017739,0.06846399569739621
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1966,,Vortioxetine|IR|oral|20 mg,Paroxetine|IR|oral|20 mg,Drug,Neutral,1,0.0007010886056045574,0.0592658403943114
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1967,,Vortioxetine|IR|oral|10 mg,Placebo,Drug,Neutral,1,0.0025319348645033617,0.20224944939665745
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1968,,Vortioxetine|IR|oral|20 mg,Placebo,Drug,Neutral,1,0.0023816348687702754,0.20080087433505528
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1969,,Paroxetine|IR|oral|20 mg,Placebo,Drug,Negative,1,0.0025520740890645267,0.215050425381097
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1970,depression,Citalopram|||,Sertraline|||,Drug,Positive,4,0.0009789853885672263,0.034801667001443916
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1971,major depressive disorder,Brexpiprazole|IR|oral|2 mg,Placebo,Drug,Positive,1,0.002737492357308806,0.22420193306481287
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1972,major depressive disorder || insomnia,Blue-blocking glasses,Clear glasses,Device,Neutral,4,1.4238609833229665e-05,0.001081507860325451
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1973,vestibular migraine,Lactobacillus casei Shirota (LcS),Placebo,Dietary Supplement,Positive,4,0.004014224137486941,0.3238918264944276
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1974,depression || anxiety || post-traumatic stress disorder,Problem Management Plus,Usual care,Behavioral,Positive,5,0.39733227819014405,-0.007462676877896887
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1975,,Behavioral activation,Behavioral activation,Behavioral,Positive,4,0.011356089123703368,0.0004583465792120324
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1977,depressive disorder || anxiety,hypnotherapy,Conventional psychiatric treatment,Behavioral,Positive,4,0.001230857330110943,8.298078305267287e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1978,recent-onset psychosis,MCT + Education,Education + MCT,Combination Product,Neutral,4,0.018926810364875687,0.0005111946608172554
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1979,depression || fibromyalgia || anxiety,Pregabalin|||300 mg/day,Placebo,Drug,Positive,1,0.0032128918605994414,0.2738480542098177
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1980,major depressive disorder,Mirtazapine|||,Paroxetine|||,Drug,Neutral,4,0.00013256172222862655,0.011164727490925971
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1981,major depressive disorder,Paroxetine|||,Mirtazapine|||,Drug,Neutral,4,0.00013256172222862655,0.011164727490925971
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1982,major depressive disorder,Epa-enriched N-3|||1000 mg/day,Placebo,Dietary Supplement,Neutral,1,0.0028678324561670007,0.22566039004283095
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1983,major depressive disorder,Dha-enriched N-3|||1000 mg/day,Placebo,Dietary Supplement,Neutral,1,0.0028785448211458746,0.22668335355472216
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1984,major depressive disorder,Exercise,Placebo,Behavioral,Positive,4,0.04837577366110353,0.3127047336423109
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1985,major depressive disorder,PCBT-G + I,E-CM,Combination Product,Neutral,4,0.001005316633589238,0.0003007356556234578
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1986,major depressive disorder,PCBT-G,E-CM,Behavioral,Neutral,4,0.001005316633589238,0.0003007356556234578
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1987,major depressive disorder || anxiety,IPDT,Control,Behavioral,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1989,,ERI,BEI,Procedure,Neutral,4,0.0,0.0
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1990,borderline personality,rTMS,,Device,Positive,0,0.0005388981967120807,0.004049451197182932
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1992,depression || anxiety,Rehabilitation through self-management,Usual care,Behavioral,Neutral,5,0.3466122804495927,-0.0058124975369965096
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1993,major depressive disorder,Desvenlafaxine|||,,Drug,Positive,4,4.691882695186104e-05,0.0057359195966221466
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1994,major depressive disorder || hiv infection,Group support psychotherapy,Education,Behavioral,Positive,4,0.024655833845675646,0.0013076238111237458
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1995,anxiety,self-management intervention,Usual care,Behavioral,Positive,5,0.35987552921067595,-0.004178883587984129
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1996,depression || anxiety,iCBT,Usual care,Behavioral,Positive,5,0.4875877670655858,-0.009871476465820227
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1997,depression || anxiety,iCBT + ISG,iCBT,Combination Product,Neutral,4,0.01779116316956438,-0.0001590121935768344
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1998,major depressive disorder,Vortioxetine|||,Placebo,Drug,Neutral,4,0.003420910679903707,0.27744169321881346
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-1999,major depressive disorder,Vortioxetine|||,,Drug,Neutral,4,0.0002122690313040129,0.017002189808328797
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2000,major depressive disorder,Cuscuta planiflora + conventional drugs,Conventional drugs,Combination Product,Positive,4,0.0011201864521086027,5.80412000444387e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2001,major depressive disorder,Nepeta menthoides + conventional drugs,Conventional drugs,Combination Product,Positive,4,0.0011201864521086027,5.80412000444387e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2002,depressive disorder || anxiety,Concise care,Standard care,Behavioral,Neutral,6,0.3064894225438541,-0.005872431527501057
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2003,,IMPEP,Standard care,Behavioral,Positive,6,0.25833540341567407,-0.004676995439699545
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2004,,PEP,Standard care,Behavioral,Positive,6,0.17049822515692387,-0.0006039042589498361
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2005,depression,Pharmacotherapy + psychotherapy,,Combination Product,Positive,4,0.002584811875475917,0.0010541006310601792
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2006,depressive symptoms,Usual care + CFF,Usual care,Combination Product,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2007,treatment-resistant depression,DBS,Sham,Device,Positive,4,0.000351776683768679,0.0012368769234525063
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2008,treatment-resistant depression,DBS,Sham,Device,Neutral,4,0.000351776683768679,0.0012368769234525063
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2009,major depressive disorder,rTMS,Sham,Device,Positive,0,0.0008046639301393378,0.004393852885545872
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2010,,WebQuit.org,Smokefree.gov,Behavioral,Positive,4,0.0,0.0
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2011,,CBT + BA + CM,CBT + BA,Combination Product,Positive,4,0.03994731655943166,0.007528704052374915
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2012,depressive symptoms,Education,Usual services,Behavioral,Positive,4,0.1452079461983111,-0.002616750533429547
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2013,emotional disorders,CBT,CBT,Behavioral,Neutral,3,0.10381829863950241,0.019569447927047
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2014,major depressive disorder,Bupropion|||,Fluoxetine|||,Drug,Negative,4,0.0005320951503003803,0.019770326076490652
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2015,major depressive disorder,Fluvoxamine|||,Citalopram|||,Drug,Negative,4,9.108585929768945e-05,0.011820875587309113
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2016,major depressive disorder,Fluvoxamine|||,Paroxetine|||,Drug,Negative,4,5.263193267592578e-05,0.0040984659921484414
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2017,major depressive disorder,Fluvoxamine|||,Clomipramine|||,Drug,Negative,4,1.7806531018110435e-06,0.00013073910232718473
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2018,major depressive disorder,Fluvoxamine|||,Sertraline|||,Drug,Negative,4,0.0007097526677728047,0.016258864991125197
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2019,major depressive disorder,Fluvoxamine|||,Duloxetine|||,Drug,Negative,4,0.00014782852610766714,0.010809548034284768
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2020,depression || traumatic brain injury,rTMS,Sham,Device,Positive,0,0.0008046639301393378,0.004393852885545872
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2021,major depressive disorder || insomnia,CBT-I,CTRL,Behavioral,Positive,3,0.1308615501450786,0.02387727243875707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2022,major depressive disorder || insomnia,CBT-I,Placebo,Behavioral,Positive,3,0.06192520506596967,0.3278635963442701
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2023,major depressive disorder || insomnia,Escitalopram + Sertraline + Desvenlafaxine,Placebo,Drug,Neutral,4,0.004574579329483457,0.22921522130705846
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2024,major depressive disorder,ECT,ECT,Device,Neutral,4,5.132316792537309e-05,0.0014207476676427234
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2025,major depressive disorder || insomnia,Pimavanserin|||,Placebo,Drug,Positive,4,0.0028079704259342795,0.22745720902856031
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2026,major depressive disorder || insomnia,Pimavanserin|||,Placebo,Drug,Positive,4,0.0028079704259342795,0.22745720902856031
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2027,major depressive disorder || insomnia,Pimavanserin|||,Placebo,Drug,Positive,4,0.0028079704259342795,0.22745720902856031
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2028,depression || anxiety,group psychological intervention,Usual care,Behavioral,Positive,5,0.4177261758381216,-0.005536629114661611
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2029,major depressive disorder,Vortioxetine|||,Escitalopram|||,Drug,Positive,4,0.0018067309272921798,0.02544546696812449
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2030,major depressive disorder,Buprenorphine + Samidorphan,Placebo,Combination Product,Positive,4,0.002365142587987247,0.15980563768529266
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2031,alzheimer's disease,Reminiscence therapy,No intervention,Behavioral,Positive,4,0.022262937898868514,0.004459126892186811
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2032,posttraumatic stress,Education,Educational brochure,Behavioral,Neutral,4,0.012486714768456041,0.0003529932507055581
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2033,dysthymic disorder,Duloxetine|||,Placebo,Drug,Positive,4,0.0035024590117001793,0.2839145536922939
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2034,major depressive disorder,Yoga,Attention control,Behavioral,Positive,2,0.009335482948318985,0.007554776215650453
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2035,depression,tDCS,Sham,Device,Positive,4,0.0006404593901391321,0.0034702647211822544
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2036,unipolar depressive disorder,Lithium|||,Placebo,Drug,Neutral,4,0.005018404080998499,0.3730927480650702
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2037,treatment-resistant depression,DBS,Sham,Device,Neutral,4,0.000351776683768679,0.0012368769234525063
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2038,major depressive disorder,Drug Adherence Enhancement Program,Usual care,Behavioral,Positive,5,0.2686439397395291,-0.005228627329790084
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2039,major depressive disorder,ECT,ECT,Procedure,Neutral,4,5.132316792537309e-05,0.0014207476676427234
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2040,depression || anxiety,Yoga,Usual care,Behavioral,Positive,5,0.430924944032213,-0.008400955519341564
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2041,major depressive disorder || anxiety,JNJ-40411813 To|||150 mg BID,Placebo,Drug,Neutral,4,0.0021288131861633593,0.1718009891893517
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2042,major depressive disorder,Creatine|||,Placebo,Dietary Supplement,Positive,4,0.0028079071407816165,0.22757399066601494
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2043,major depressive disorder,ModiMedDiet,Social support,Dietary Supplement,Positive,4,0.004656943815049376,0.0005278823512342581
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2044,major depressive disorder,Omega-3|||,,Dietary Supplement,Positive,4,0.00031983012652246585,0.028190575892238008
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2045,major depressive disorder,Duloxetine|||,Placebo,Drug,Neutral,4,0.0035024590117001793,0.2839145536922939
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2046,major depressive disorder,Bupropion|ER||300 mg,Bupropion|ER||300 mg,Drug,Neutral,1,0.0009083273501753655,0.04643750276741008
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2047,major depressive disorder || insomnia,Vilazodone|||20 mg/day,Placebo,Drug,Positive,1,0.003030846675109505,0.2611561305671963
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2048,major depressive disorder || insomnia,Vilazodone|||40 mg/day,Placebo,Drug,Positive,1,0.0028650385669911106,0.24623920516671463
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2049,major depressive disorder || insomnia,Citalopram|||40 mg/day,Placebo,Drug,Positive,1,0.002960210787038238,0.25583096620428086
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2050,smoking,Smoking cessation counseling adjunct,Smoking cessation counseling adjunct,Behavioral,Positive,4,0.0024809916090688545,0.00014466064953855645
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-2051,smoking,Smoking Cessation Medication|||,Smoking Cessation Medication|||,Drug,Positive,4,0.0018479617154933412,0.0009167093073083764
